Date,Open,High,Low,Close,Volume,Market Cap
"Jan 30, 2017",3.86,4.02,3.86,4.02,10192700,191115000
"Jan 31, 2017",4.02,4.1,4.02,4.08,15799800,199116000
"Feb 01, 2017",4.08,4.13,4.03,4.08,7753930,202128000
"Feb 02, 2017",4.08,4.09,4.02,4.09,5175450,202147000
"Feb 03, 2017",4.08,4.11,4.04,4.08,8548470,202531000
"Feb 04, 2017",4.08,4.1,4.02,4.06,6926300,202727000
"Feb 05, 2017",4.07,4.07,4.02,4.04,4635400,201824000
"Feb 06, 2017",4.06,4.08,4.04,4.04,4972300,201525000
"Feb 07, 2017",4.05,4.08,4.04,4.04,6570650,201352000
"Feb 08, 2017",4.05,4.08,3.97,4.02,7016980,201226000
"Feb 09, 2017",4.03,4.08,3.71,3.8,21297300,200288000
"Feb 10, 2017",3.8,3.81,3.7,3.78,7918280,188981000
"Feb 11, 2017",3.78,3.8,3.77,3.79,3340840,187849000
"Feb 12, 2017",3.8,3.8,3.75,3.76,2706320,188829000
"Feb 13, 2017",3.77,3.77,3.7,3.72,4721650,187506000
"Feb 14, 2017",3.72,3.77,3.71,3.77,3994400,184921000
"Feb 15, 2017",3.77,3.82,3.76,3.81,2683590,187657000
"Feb 16, 2017",3.8,3.82,3.78,3.79,3991580,189087000
"Feb 17, 2017",3.78,3.84,3.77,3.83,4001350,188226000
"Feb 18, 2017",3.83,3.83,3.78,3.79,3209270,190755000
"Feb 19, 2017",3.79,3.79,3.74,3.76,2701490,189049000
"Feb 20, 2017",3.77,3.78,3.75,3.77,3128060,187912000
"Feb 21, 2017",3.76,3.8,3.76,3.78,4110740,187718000
"Feb 22, 2017",3.79,3.84,3.78,3.81,4547610,188961000
"Feb 23, 2017",3.8,3.85,3.8,3.84,4096480,189631000
"Feb 24, 2017",3.83,3.88,3.82,3.85,6921090,191226000
"Feb 25, 2017",3.85,3.86,3.81,3.83,3581200,192344000
"Feb 26, 2017",3.82,3.85,3.8,3.83,2688250,190585000
"Feb 27, 2017",3.81,3.83,3.8,3.8,3766590,190522000
"Feb 28, 2017",3.8,3.82,3.76,3.77,4045440,190098000
"Mar 01, 2017",3.77,3.81,3.76,3.8,4405000,188623000
"Mar 02, 2017",3.8,4.11,3.78,3.92,9439480,189785000
"Mar 03, 2017",3.92,4.0,3.9,3.92,7515680,196144000
"Mar 04, 2017",3.91,3.92,3.86,3.88,3361400,195730000
"Mar 05, 2017",3.86,3.9,3.84,3.9,2836910,193336000
"Mar 06, 2017",3.87,3.93,3.86,3.92,4393810,193846000
"Mar 07, 2017",3.89,3.91,3.8,3.82,5619560,194991000
"Mar 08, 2017",3.81,3.82,3.75,3.78,4594400,190712000
"Mar 09, 2017",3.77,3.84,3.76,3.84,3092100,188704000
"Mar 10, 2017",3.83,3.88,3.73,3.75,7090150,191858000
"Mar 11, 2017",3.76,3.84,3.75,3.8,3463740,188428000
"Mar 12, 2017",3.79,3.86,3.78,3.84,3373750,189874000
"Mar 13, 2017",3.85,4.25,3.83,4.17,22439100,192979000
"Mar 14, 2017",4.17,4.17,4.01,4.06,7928910,209412000
"Mar 15, 2017",4.05,4.18,4.0,4.16,6571900,203099000
"Mar 16, 2017",4.15,4.38,4.1,4.24,12755200,208204000
"Mar 17, 2017",4.23,4.23,4.04,4.06,11109600,212582000
"Mar 18, 2017",4.04,4.16,3.86,3.97,12199700,202967000
"Mar 19, 2017",3.96,4.03,3.9,3.96,6013050,198801000
"Mar 20, 2017",3.95,4.05,3.89,4.03,4068240,198555000
"Mar 21, 2017",4.04,4.04,3.98,4.01,4970080,202923000
"Mar 22, 2017",3.99,4.01,3.89,3.94,5949960,200521000
"Mar 23, 2017",3.93,4.0,3.92,3.98,3354160,197783000
"Mar 24, 2017",3.97,4.13,3.94,4.08,12524300,199924000
"Mar 25, 2017",4.07,4.12,3.97,4.07,7904680,205034000
"Mar 26, 2017",4.07,4.1,4.03,4.06,3911060,204723000
"Mar 27, 2017",4.07,4.14,4.04,4.08,5162690,204793000
"Mar 28, 2017",4.07,4.18,4.06,4.16,4297870,205012000
"Mar 29, 2017",4.14,4.2,4.09,4.19,8479960,208728000
"Mar 30, 2017",4.18,7.04,4.15,6.98,191251000,210627000
"Mar 31, 2017",7.02,7.07,5.85,6.67,98922600,353860000
"Apr 01, 2017",6.65,6.98,6.31,6.88,57711700,335526000
"Apr 02, 2017",6.86,7.94,6.65,7.74,88560400,346209000
"Apr 03, 2017",7.74,8.64,7.24,8.07,114179000,390802000
"Apr 04, 2017",8.12,8.96,7.53,8.29,129208000,409793000
"Apr 05, 2017",8.25,11.42,7.96,11.09,217834000,416432000
"Apr 06, 2017",11.12,11.45,9.66,10.25,194300000,561808000
"Apr 07, 2017",10.22,10.56,9.19,9.37,94765600,516533000
"Apr 08, 2017",9.34,10.35,9.33,9.92,58489100,471828000
"Apr 09, 2017",9.89,10.01,8.43,8.71,90963300,499887000
"Apr 10, 2017",8.72,9.2,8.19,8.92,74425700,440977000
"Apr 11, 2017",8.91,9.28,8.66,8.85,50700000,450735000
"Apr 12, 2017",8.83,11.06,8.83,10.79,159255000,446780000
"Apr 13, 2017",10.76,10.77,9.93,10.15,64187400,544751000
"Apr 14, 2017",10.13,10.51,9.68,10.39,61137000,512838000
"Apr 15, 2017",10.34,11.0,10.2,10.79,47922000,523678000
"Apr 16, 2017",10.75,10.9,10.67,10.71,24321400,544263000
"Apr 17, 2017",10.6,11.18,10.39,10.42,104055000,536824000
"Apr 18, 2017",10.42,10.94,9.97,10.32,83183300,528060000
"Apr 19, 2017",10.31,10.35,9.59,9.66,55784900,522923000
"Apr 20, 2017",9.63,10.66,9.59,10.33,55828300,488681000
"Apr 21, 2017",10.29,11.54,10.16,11.23,99012200,522165000
"Apr 22, 2017",11.18,13.07,11.11,13.06,158914000,567234000
"Apr 23, 2017",13.07,14.41,12.95,13.94,198452000,663271000
"Apr 24, 2017",13.96,14.97,13.33,14.97,60177200,709098000
"Apr 25, 2017",14.98,15.43,14.24,15.21,56668300,760872000
"Apr 26, 2017",15.21,15.79,14.56,14.85,71308800,772651000
"Apr 27, 2017",14.84,15.0,13.47,14.62,76208000,754472000
"Apr 28, 2017",14.59,14.78,14.06,14.34,41067800,741933000
"Apr 29, 2017",14.4,15.77,14.36,15.74,45713600,732129000
"Apr 30, 2017",15.7,16.07,15.47,15.71,43929100,798743000
"May 01, 2017",15.71,16.37,14.88,15.92,66989400,799215000
"May 02, 2017",15.92,16.23,15.15,15.89,38692100,810373000
"May 03, 2017",15.88,21.8,15.67,21.04,253441000,808247000
"May 04, 2017",21.04,25.69,20.86,23.39,242912000,1071840000
"May 05, 2017",23.47,27.85,23.42,26.27,218949000,1195810000
"May 06, 2017",26.47,28.59,25.49,28.16,108083000,1348870000
"May 07, 2017",28.2,31.37,28.2,30.29,187718000,1437700000
"May 08, 2017",30.37,30.74,27.33,28.96,132650000,1548860000
"May 09, 2017",28.96,33.76,24.49,33.58,251517000,1477510000
"May 10, 2017",33.3,37.33,31.22,31.96,410466000,1699070000
"May 11, 2017",32.66,32.91,28.03,30.72,206137000,1666830000
"May 12, 2017",30.93,31.68,27.37,27.45,110569000,1579240000
"May 13, 2017",27.22,28.91,25.52,28.91,83564400,1390150000
"May 14, 2017",29.09,30.45,27.79,28.89,67853200,1486220000
"May 15, 2017",28.89,28.93,25.19,25.37,97147900,1476700000
"May 16, 2017",25.34,25.34,22.81,23.33,136875000,1295310000
"May 17, 2017",23.24,25.95,20.8,25.4,141118000,1188550000
"May 18, 2017",25.17,29.01,25.12,28.36,115830000,1287210000
"May 19, 2017",28.29,28.41,26.78,27.7,96923800,1447310000
"May 20, 2017",27.68,28.16,27.2,27.51,59065000,1416690000
"May 21, 2017",27.48,28.74,25.73,26.3,104882000,1406610000
"May 22, 2017",26.14,27.5,23.27,25.38,164829000,1338680000
"May 23, 2017",25.3,32.11,24.93,32.11,216875000,1296170000
"May 24, 2017",32.12,35.16,31.71,34.45,196292000,1645910000
"May 25, 2017",34.47,36.21,28.87,29.9,687651000,1766650000
"May 26, 2017",30.33,31.32,22.56,23.75,484254000,1554680000
"May 27, 2017",23.4,25.43,20.1,23.74,505424000,1200170000
"May 28, 2017",24.01,26.07,22.11,24.22,377039000,1231490000
"May 29, 2017",24.32,25.69,23.28,25.21,219796000,1248110000
"May 30, 2017",25.32,26.13,24.03,24.14,216944000,1299460000
"May 31, 2017",24.29,25.57,23.18,25.3,298675000,1247240000
"Jun 01, 2017",25.34,29.62,25.3,28.8,420473000,1301540000
"Jun 02, 2017",28.9,29.89,27.74,28.94,332251000,1484470000
"Jun 03, 2017",29.04,29.17,26.63,27.66,290556000,1492070000
"Jun 04, 2017",27.65,27.94,26.95,27.94,204435000,1421270000
"Jun 05, 2017",28.09,30.99,28.09,30.84,366901000,1444260000
"Jun 06, 2017",30.84,31.33,29.26,30.55,321099000,1586150000
"Jun 07, 2017",30.57,30.68,28.37,28.39,264597000,1572550000
"Jun 08, 2017",28.38,30.34,27.88,30.21,229005000,1460360000
"Jun 09, 2017",30.19,30.59,29.62,29.68,176841000,1553630000
"Jun 10, 2017",29.68,30.59,29.66,30.44,202679000,1528070000
"Jun 11, 2017",30.5,33.56,30.16,33.22,406218000,1570430000
"Jun 12, 2017",33.23,33.23,27.8,29.5,372663000,1711460000
"Jun 13, 2017",29.49,30.64,29.33,30.64,150455000,1519410000
"Jun 14, 2017",30.74,32.06,29.32,30.22,278323000,1584220000
"Jun 15, 2017",30.22,30.37,27.31,30.22,314502000,1557670000
"Jun 16, 2017",30.28,35.7,29.55,35.7,515973000,1561380000
"Jun 17, 2017",36.18,49.3,36.18,47.65,1730780000,1866370000
"Jun 18, 2017",47.44,47.44,42.43,46.04,1016220000,2447790000
"Jun 19, 2017",46.16,53.55,44.99,50.32,1342360000,2382490000
"Jun 20, 2017",50.41,51.47,45.75,47.22,612935000,2602590000
"Jun 21, 2017",47.3,49.73,44.22,47.79,640054000,2442610000
"Jun 22, 2017",47.72,48.85,45.87,47.71,445323000,2465100000
"Jun 23, 2017",47.75,48.42,47.27,47.34,284270000,2467280000
"Jun 24, 2017",47.25,47.44,44.01,44.49,321214000,2442000000
"Jun 25, 2017",44.49,46.22,43.05,43.92,354372000,2300180000
"Jun 26, 2017",44.04,44.35,37.55,41.13,538072000,2277350000
"Jun 27, 2017",41.13,41.39,36.2,40.54,565265000,2127600000
"Jun 28, 2017",40.82,43.61,39.18,42.85,353444000,2111870000
"Jun 29, 2017",42.83,42.83,40.35,41.07,300131000,2216710000
"Jun 30, 2017",41.04,41.75,40.17,40.35,251184000,2124870000
"Jul 01, 2017",40.4,40.58,38.47,38.99,225507000,2092370000
"Jul 02, 2017",38.95,43.27,37.8,41.57,315630000,2017570000
"Jul 03, 2017",41.48,48.4,40.97,46.43,729938000,2149160000
"Jul 04, 2017",46.56,55.42,46.56,55.33,1101750000,2413260000
"Jul 05, 2017",55.27,56.03,50.6,53.19,790609000,2865630000
"Jul 06, 2017",53.2,53.2,50.12,51.13,461149000,2758680000
"Jul 07, 2017",51.1,51.14,45.63,46.58,553712000,2650900000
"Jul 08, 2017",46.64,52.75,44.67,52.14,604987000,2420160000
"Jul 09, 2017",52.36,53.31,49.53,49.58,409244000,2717950000
"Jul 10, 2017",49.91,50.53,44.74,46.58,373253000,2591230000
"Jul 11, 2017",46.27,47.39,43.65,45.33,400045000,2403210000
"Jul 12, 2017",45.26,49.07,44.07,48.75,369964000,2350960000
"Jul 13, 2017",48.72,49.05,45.39,46.33,229105000,2531820000
"Jul 14, 2017",46.36,46.48,40.8,42.8,320419000,2409670000
"Jul 15, 2017",42.81,42.81,37.78,38.92,327332000,2225560000
"Jul 16, 2017",38.92,41.97,36.38,40.91,393366000,2024150000
"Jul 17, 2017",41.19,43.07,40.17,42.67,355036000,2142760000
"Jul 18, 2017",42.62,45.33,41.47,44.3,380816000,2218090000
"Jul 19, 2017",44.35,44.42,40.56,40.86,246377000,2308550000
"Jul 20, 2017",40.96,45.45,40.96,45.02,354802000,2132670000
"Jul 21, 2017",45.07,47.45,44.52,45.76,286020000,2347580000
"Jul 22, 2017",45.77,46.8,45.45,46.56,132333000,2385020000
"Jul 23, 2017",46.63,46.64,42.94,44.06,219257000,2430320000
"Jul 24, 2017",44.16,44.81,43.29,44.41,158532000,2302370000
"Jul 25, 2017",44.48,44.79,41.07,42.24,206307000,2319870000
"Jul 26, 2017",42.29,42.7,40.63,42.23,121389000,2206000000
"Jul 27, 2017",42.35,42.62,41.39,42.14,81714000,2210020000
"Jul 28, 2017",42.22,42.47,35.94,40.61,137556000,2203520000
"Jul 29, 2017",40.56,41.34,38.74,41.12,109945000,2117650000
"Jul 30, 2017",41.18,41.82,40.06,40.42,75746700,2150970000
"Jul 31, 2017",40.34,44.03,38.95,43.02,240821000,2107540000
"Aug 01, 2017",43.02,43.77,41.09,43.04,203656000,2248110000
"Aug 02, 2017",43.07,43.21,42.07,42.13,103557000,2251650000
"Aug 03, 2017",42.19,43.17,42.13,42.86,95497600,2206190000
"Aug 04, 2017",42.89,43.71,42.82,43.45,114810000,2243440000
"Aug 05, 2017",43.49,46.92,43.48,46.86,248320000,2275090000
"Aug 06, 2017",46.84,47.3,45.1,45.1,147891000,2451490000
"Aug 07, 2017",45.17,46.48,45.12,45.8,106560000,2364540000
"Aug 08, 2017",45.9,49.37,45.79,48.63,205565000,2403230000
"Aug 09, 2017",48.59,50.23,47.16,48.01,253103000,2544750000
"Aug 10, 2017",48.05,48.51,46.5,46.5,121661000,2517300000
"Aug 11, 2017",46.4,47.33,46.4,47.1,137644000,2431830000
"Aug 12, 2017",47.05,47.62,46.29,46.43,142065000,2466360000
"Aug 13, 2017",46.57,48.07,44.33,45.81,242565000,2441760000
"Aug 14, 2017",45.83,46.51,45.43,45.8,114402000,2403870000
"Aug 15, 2017",45.81,45.84,42.29,43.31,206081000,2403520000
"Aug 16, 2017",43.37,45.06,42.57,44.15,120765000,2275660000
"Aug 17, 2017",44.18,44.83,43.78,43.91,104020000,2318000000
"Aug 18, 2017",43.9,47.86,43.59,47.28,293350000,2304770000
"Aug 19, 2017",47.05,47.08,43.78,45.48,155404000,2471190000
"Aug 20, 2017",45.38,47.55,44.75,46.23,138850000,2383680000
"Aug 21, 2017",46.19,48.75,45.62,47.94,207172000,2427130000
"Aug 22, 2017",47.9,47.9,45.48,46.73,163104000,2517440000
"Aug 23, 2017",46.71,54.78,46.48,53.25,447188000,2456090000
"Aug 24, 2017",52.82,53.28,50.19,50.19,391342000,2778190000
"Aug 25, 2017",50.17,52.13,49.84,51.18,157619000,2639490000
"Aug 26, 2017",51.17,52.26,50.45,51.75,126024000,2692560000
"Aug 27, 2017",51.8,64.44,51.64,61.16,890546000,2726990000
"Aug 28, 2017",61.36,64.92,59.87,62.36,556637000,3231200000
"Aug 29, 2017",62.39,63.29,61.26,63.17,294799000,3286610000
"Aug 30, 2017",63.16,64.21,60.9,64.17,240309000,3328240000
"Aug 31, 2017",64.16,72.28,64.04,71.06,633147000,3381750000
"Sep 01, 2017",70.86,87.41,70.01,86.04,1551740000,3735870000
"Sep 02, 2017",85.83,92.07,72.23,79.02,1363990000,4526680000
"Sep 03, 2017",78.98,82.83,73.61,76.84,675462000,4166600000
"Sep 04, 2017",76.73,76.73,61.24,65.21,922041000,4049140000
"Sep 05, 2017",65.25,72.44,59.05,71.29,1016090000,3444150000
"Sep 06, 2017",71.78,80.64,71.51,80.11,830718000,3789670000
"Sep 07, 2017",79.88,81.06,75.59,78.48,526829000,4218690000
"Sep 08, 2017",78.45,80.13,63.83,67.79,930673000,4144630000
"Sep 09, 2017",67.21,69.55,64.01,66.01,467895000,3551950000
"Sep 10, 2017",65.8,65.95,57.06,61.61,529848000,3478400000
"Sep 11, 2017",61.65,67.23,61.37,66.04,412076000,3259510000
"Sep 12, 2017",66.24,70.25,63.86,64.23,481218000,3503300000
"Sep 13, 2017",64.32,64.6,58.93,61.73,501522000,3402820000
"Sep 14, 2017",61.64,62.43,41.25,41.58,749714000,3261960000
"Sep 15, 2017",41.69,50.65,32.03,48.21,1554340000,2206520000
"Sep 16, 2017",48.13,52.83,46.46,48.26,562278000,2548580000
"Sep 17, 2017",48.23,49.88,45.12,48.49,245262000,2554450000
"Sep 18, 2017",48.53,55.61,48.53,55.53,408675000,2571070000
"Sep 19, 2017",55.68,55.88,51.05,52.84,286583000,2950880000
"Sep 20, 2017",52.74,53.83,51.25,51.73,160252000,2795880000
"Sep 21, 2017",51.66,52.31,45.67,46.61,229363000,2739370000
"Sep 22, 2017",46.65,49.09,45.19,48.09,218134000,2474380000
"Sep 23, 2017",48.16,49.79,46.69,49.27,142073000,2554900000
"Sep 24, 2017",49.25,49.27,47.52,47.62,82147100,2613620000
"Sep 25, 2017",47.62,52.44,47.57,51.58,208641000,2527830000
"Sep 26, 2017",51.69,53.7,51.08,51.55,173663000,2744540000
"Sep 27, 2017",51.58,56.54,51.58,56.28,220363000,2739380000
"Sep 28, 2017",56.21,56.67,53.41,54.09,202009000,2986370000
"Sep 29, 2017",54.11,54.16,50.42,52.62,186560000,2875460000
"Sep 30, 2017",52.63,55.23,52.62,55.14,131446000,2797460000
"Oct 01, 2017",55.14,55.16,53.63,54.54,100183000,2931740000
"Oct 02, 2017",54.55,54.78,53.26,53.38,95474600,2901270000
"Oct 03, 2017",53.39,53.59,51.59,52.35,88516100,2840540000
"Oct 04, 2017",52.28,53.05,50.83,51.4,77473400,2782460000
"Oct 05, 2017",51.4,51.87,50.44,51.67,69594400,2736260000
"Oct 06, 2017",51.64,52.6,51.53,52.12,59355900,2749460000
"Oct 07, 2017",52.14,52.75,51.64,52.58,51786200,2776920000
"Oct 08, 2017",52.49,54.51,52.26,53.14,100841000,2796640000
"Oct 09, 2017",53.08,53.39,48.47,50.16,152366000,2828800000
"Oct 10, 2017",50.15,51.67,49.86,50.72,90415500,2673460000
"Oct 11, 2017",50.75,51.14,50.32,50.89,57390100,2706060000
"Oct 12, 2017",50.89,60.11,50.87,60.11,341369000,2713870000
"Oct 13, 2017",60.55,60.96,55.84,59.43,357124000,3230160000
"Oct 14, 2017",59.41,66.19,58.6,63.95,313106000,3169870000
"Oct 15, 2017",64.13,70.09,62.55,65.47,453940000,3422800000
"Oct 16, 2017",65.72,66.34,62.69,64.62,200428000,3508860000
"Oct 17, 2017",64.67,64.7,58.85,59.48,205363000,3454040000
"Oct 18, 2017",59.59,61.75,53.79,60.73,283869000,3183230000
"Oct 19, 2017",60.82,61.29,58.71,59.74,160943000,3250090000
"Oct 20, 2017",59.81,61.88,58.56,60.33,150542000,3196870000
"Oct 21, 2017",60.3,60.52,56.83,58.2,139503000,3224150000
"Oct 22, 2017",58.27,58.65,56.44,56.81,96781400,3116350000
"Oct 23, 2017",56.77,56.77,52.87,54.92,177315000,3036830000
"Oct 24, 2017",54.96,59.1,53.29,55.96,199789000,2940790000
"Oct 25, 2017",55.95,56.58,54.09,56.49,114510000,2994670000
"Oct 26, 2017",56.47,57.15,55.28,55.74,81104700,3023150000
"Oct 27, 2017",55.67,56.25,55.15,55.33,78923100,2981330000
"Oct 28, 2017",55.38,56.13,54.57,54.69,71063200,2966700000
"Oct 29, 2017",54.67,57.75,54.49,57.11,138340000,2929280000
"Oct 30, 2017",56.84,58.55,56.24,56.39,129287000,3046410000
"Oct 31, 2017",56.37,56.79,55.72,55.75,99381100,3021830000
"Nov 01, 2017",55.74,55.74,53.18,53.18,112759000,2989140000
"Nov 02, 2017",53.56,55.28,50.85,54.74,221077000,2872910000
"Nov 03, 2017",54.58,56.29,54.28,56.18,150030000,2928260000
"Nov 04, 2017",56.22,56.37,54.94,55.04,83633100,3016940000
"Nov 05, 2017",55.03,55.48,54.63,54.75,84302000,2953940000
"Nov 06, 2017",54.76,56.17,53.95,55.17,133918000,2940380000
"Nov 07, 2017",54.99,63.81,54.99,61.3,402670000,2953400000
"Nov 08, 2017",61.11,64.06,60.79,62.57,349454000,3283270000
"Nov 09, 2017",62.49,66.84,61.73,64.27,279653000,3358100000
"Nov 10, 2017",64.44,65.9,56.91,59.26,291596000,3463640000
"Nov 11, 2017",59.35,63.71,59.24,62.3,272494000,3191150000
"Nov 12, 2017",62.31,62.31,57.41,59.01,322820000,3351310000
"Nov 13, 2017",59.18,62.76,58.85,61.4,237478000,3183830000
"Nov 14, 2017",61.64,63.81,60.87,62.68,174111000,3317410000
"Nov 15, 2017",62.78,65.52,62.71,63.82,194636000,3379200000
"Nov 16, 2017",63.81,72.48,62.94,71.06,418129000,3435690000
"Nov 17, 2017",70.45,71.12,65.78,67.57,350505000,3794080000
"Nov 18, 2017",67.41,69.77,65.71,69.64,174063000,3631120000
"Nov 19, 2017",69.51,72.98,68.6,71.59,243057000,3745710000
"Nov 20, 2017",71.41,72.92,70.79,72.25,188976000,3849390000
"Nov 21, 2017",72.2,72.53,68.11,70.03,231665000,3892860000
"Nov 22, 2017",70.18,71.95,70.18,71.89,157890000,3785260000
"Nov 23, 2017",71.98,76.4,70.9,73.22,315247000,3882950000
"Nov 24, 2017",73.14,77.97,72.81,77.97,287392000,3946910000
"Nov 25, 2017",77.91,89.37,77.52,88.82,487897000,4205220000
"Nov 26, 2017",88.94,88.94,84.02,85.93,357457000,4801830000
"Nov 27, 2017",85.89,93.29,85.89,91.6,429591000,4638580000
"Nov 28, 2017",91.72,96.03,90.34,96.03,388931000,4955290000
"Nov 29, 2017",96.01,104.61,81.77,85.57,786820000,5188580000
"Nov 30, 2017",86.25,93.54,78.08,88.33,481948000,4662340000
"Dec 01, 2017",88.0,100.41,83.74,99.0,561343000,4758600000
"Dec 02, 2017",98.94,103.8,98.32,100.28,402554000,5351330000
"Dec 03, 2017",100.19,106.39,98.1,101.26,364022000,5420380000
"Dec 04, 2017",101.4,104.24,96.53,104.24,331151000,5486740000
"Dec 05, 2017",104.28,104.3,101.84,102.4,328726000,5644390000
"Dec 06, 2017",102.48,104.82,97.31,100.35,547512000,5548860000
"Dec 07, 2017",99.98,101.34,92.27,98.29,645691000,5415710000
"Dec 08, 2017",98.33,133.07,95.4,124.85,1515560000,5327910000
"Dec 09, 2017",127.48,171.55,126.59,155.24,2436540000,6910360000
"Dec 10, 2017",155.63,155.63,130.16,148.66,1087340000,8438840000
"Dec 11, 2017",148.26,225.29,147.34,214.2,2913980000,8042020000
"Dec 12, 2017",212.46,341.72,209.68,316.16,6961680000,11528600000
"Dec 13, 2017",315.36,341.8,287.48,302.6,3409790000,17116500000
"Dec 14, 2017",301.2,311.32,265.66,279.33,2114880000,16352400000
"Dec 15, 2017",280.97,316.41,251.22,299.78,2599940000,15258500000
"Dec 16, 2017",299.34,309.9,290.13,298.97,1291380000,16260700000
"Dec 17, 2017",301.78,332.59,301.78,318.72,1703580000,16398800000
"Dec 18, 2017",318.95,360.93,302.0,358.34,1966600000,17336500000
"Dec 19, 2017",359.13,375.29,335.68,350.25,2150480000,19525500000
"Dec 20, 2017",349.6,349.6,308.63,314.62,2104060000,19012500000
"Dec 21, 2017",314.66,339.74,299.53,317.46,1555940000,17116600000
"Dec 22, 2017",319.26,320.3,187.48,264.93,2938040000,17371200000
"Dec 23, 2017",269.27,312.67,261.64,288.27,1352580000,14655200000
"Dec 24, 2017",291.01,291.01,251.04,275.98,1122910000,15842900000
"Dec 25, 2017",277.49,286.79,269.57,273.39,804377000,15111400000
"Dec 26, 2017",273.11,289.51,272.26,286.5,842993000,14876400000
"Dec 27, 2017",286.59,290.94,264.42,272.17,777138000,15615200000
"Dec 28, 2017",272.13,273.18,231.38,249.93,2593240000,14831200000
"Dec 29, 2017",250.35,258.04,238.33,245.5,1392210000,13648200000
"Dec 30, 2017",245.09,245.43,208.2,218.96,943667000,13364800000
"Dec 31, 2017",216.97,237.79,213.81,232.1,771042000,11835100000
